len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Продольный наклон;Поперечный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;shtraf;isin_border
761.0;17.0;60.641829;59.71358966666666;385.5;79.20810241539832;-7.473100861038235;94.0;;79.6;4.979026037540252;;0.1380615234375;1.0440673828125;0.14306640625;Груженный движется вперед;32;75131;130;;;;;740.0;20.0;740.0;15.0;762.3294117647058;33.0;740.3762376237623;30.09405940594059;708.0;26.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;7.3;6.7;7.5;6.3;6.644051895486046;6.275421710155924;-0.1006716763739115;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;6.644051895486046;up;8;0.01;28.188361220845913;1
766.0;17.0;60.641824666666665;59.71367716666666;383.5;80.68081379857125;-7.891495996803066;94.0;;79.6;4.7998131249452785;;0.13671875;0.9818115234375;0.085205078125;Груженный движется вперед;32;75131;130;;;;;740.0;20.0;740.0;15.0;762.4235294117648;33.0;740.4554455445544;30.113861386138616;708.0;26.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;7.4;6.7;7.4;6.6;6.673494185421627;6.691235508874178;0.03905554791452648;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;6.673494185421627;up;8;0.01;28.188361220845913;1
771.0;17.0;60.64182633333333;59.71376416666666;383.3;80.77036182516254;-7.239883770250116;94.0;;79.6;4.751845858033786;;0.1282958984375;1.0067138671875;0.0908203125;Груженный движется вперед;32;75131;130;;;;;740.0;20.0;740.0;15.0;762.5176470588235;33.0;740.5346534653465;30.133663366336634;708.0;26.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;7.4;6.4;7.4;6.6;7.22106741961184;6.410571726348885;0.06274266612821866;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;7.22106741961184;up;8;0.01;28.188361220845913;1
775.0;17.0;60.641828833333335;59.71384533333333;384.1;80.56427636811205;-8.426454651099831;94.0;;79.6;4.4385882050038195;;0.1468505859375;0.9884033203125;0.0711669921875;Груженный движется вперед;32;75131;130;;;;;740.0;20.0;740.0;15.0;762.6117647058824;33.0;740.6138613861385;30.153465346534652;708.0;26.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;7.4;6.6;7.4;7.0;7.856112325551036;5.669757889889579;0.04246886023105012;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;7.856112325551036;up;8;0.01;28.188361220845913;1
780.0;16.0;60.6418305;59.713925333333336;384.5;81.94352588341368;-7.81687588533858;94.0;;79.6;4.370121196594834;;0.1468505859375;1.0758056640625;0.019775390625;Груженный движется вперед;32;75131;130;;;;;740.0;20.0;740.0;15.0;762.7058823529412;33.0;740.6930693069307;30.17326732673267;708.0;26.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;7.0;7.0;7.3;7.0;8.224839813393334;4.709160504257155;0.008588612391250416;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;8.224839813393334;up;8;0.01;28.188361220845913;1
784.0;15.0;60.64183083333333;59.7140045;384.3;80.84699559308952;-7.063229392095544;94.0;;79.6;4.3208590711239205;;0.1312255859375;1.05029296875;0.106201171875;Груженный движется вперед;32;75131;130;;;;;740.0;20.0;740.0;15.0;762.8;33.0;740.7722772277227;30.193069306930695;708.0;26.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;7.0;7.0;7.7;6.6;8.204135667993604;4.268812530223916;0.12325905819460448;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;8.204135667993604;up;8;0.01;28.188361220845913;1
788.0;15.0;60.6418355;59.71408133333333;385.3;79.41814897119173;-8.943396710351559;94.0;;79.6;4.225409436721341;;0.1649169921875;1.0418701171875;0.1036376953125;Груженный движется вперед;32;75131;130;;;;;740.0;20.0;740.0;15.0;762.8941176470588;33.0;740.8514851485149;30.212871287128714;708.0;26.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;7.0;7.0;7.7;6.4;8.27796402648996;4.352430117499006;0.03608583861500558;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;8.27796402648996;up;8;0.01;28.188361220845913;1
792.0;15.0;60.641836833333336;59.71415666666667;385.5;79.39979980672697;-8.92483344390195;95.0;;79.6;4.1141645329103245;;0.15625;0.9898681640625;0.098876953125;Груженный движется вперед;32;75131;130;;;;;740.0;20.0;740.0;15.0;762.9882352941177;33.0;740.9306930693069;30.23267326732673;708.0;26.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;6.6;7.0;7.4;6.3;8.13391846390039;3.833324120498835;0.0864830988020373;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;8.13391846390039;up;8;0.01;27.891641629047538;1
796.0;15.0;60.64184;59.71423116666666;385.6;78.1243062009955;-9.644799316361;94.0;;79.6;4.081257693812567;;0.1708984375;0.9974365234375;0.118896484375;Груженный движется вперед;32;75131;130;;;;;740.0;20.0;740.0;15.0;763.0823529411764;33.0;741.009900990099;30.25247524752475;708.0;26.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;6.6;7.0;8.2;6.0;8.254730708688404;3.650885381521191;0.06254137754915012;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;15.0;0.0;8.254730708688404;up;8;0.01;28.188361220845913;1
801.0;15.0;60.64184233333334;59.71430716666666;385.3;83.86950640066527;-4.869435668404548;93.0;;79.6;4.155995522420129;;0.087646484375;1.023681640625;0.0660400390625;Груженный движется вперед;32;75131;130;;;;;740.0;20.0;740.0;15.0;763.1764705882354;33.0;741.0891089108911;30.272277227722775;708.0;26.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;6.7;6.6;8.3;5.6;7.527997891813119;4.307742366687709;0.13368441243796392;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;7.527997891813119;up;8;0.01;28.491461879134583;1
805.0;15.0;60.64184733333333;59.714383;386.0;80.32793432686032;-8.628763550229571;93.0;;79.6;4.17603389259162;;0.153076171875;1.001708984375;0.030517578125;Груженный движется вперед;32;75131;130;;;;;740.0;20.0;740.0;15.0;763.2705882352941;33.0;741.1683168316831;30.292079207920793;708.0;26.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;7.3;6.6;8.3;6.0;7.428188104605028;4.3280604859025935;0.11380052132857732;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;7.428188104605028;up;8;0.01;28.491461879134583;1
809.0;15.0;60.64185166666667;59.714460333333335;386.0;80.78436451201165;-6.772608162139254;94.0;;79.6;4.248116741273611;;0.12353515625;1.0352783203125;0.1131591796875;Груженный движется вперед;32;75131;130;;;;;740.0;20.0;740.0;15.0;763.364705882353;33.0;741.2475247524753;30.31188118811881;708.0;26.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;7.1;6.4;7.9;6.0;7.018248639584037;4.943620015487624;0.08157943206634921;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;7.018248639584037;up;8;0.01;28.188361220845913;1
813.0;15.0;60.64185483333333;59.714539333333335;385.8;82.2360634569634;-7.291638369415608;94.0;;79.6;4.3259874711566235;;0.133544921875;1.037841796875;0.0487060546875;Груженный движется вперед;32;75131;130;;;;;740.0;20.0;740.0;15.0;763.4588235294118;33.0;741.3267326732673;30.33168316831683;708.0;26.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;7.4;6.0;7.9;6.0;7.177370250519676;5.094233568928128;0.028895271976231207;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;7.177370250519676;up;8;0.01;28.188361220845913;1
818.0;16.0;60.641856;59.714621666666666;384.6;81.37019461110796;-6.78754580207314;94.0;;79.6;4.495400746189402;;0.125732421875;1.050048828125;0.089111328125;Груженный движется вперед;32;75131;130;;;;;740.0;20.0;740.0;15.0;763.5529411764705;33.0;741.4059405940594;30.351485148514854;708.0;26.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;7.5;6.2;7.9;6.6;7.053419595350059;5.747870814342191;0.11373116992823773;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;7.053419595350059;up;8;0.01;28.188361220845913;1
822.0;16.0;60.641860666666666;59.714705;385.8;81.12390389201093;-6.771239205160805;94.0;;80.0;4.577674453332676;;0.120849609375;1.0029296875;0.0809326171875;Груженный движется вперед;32;75131;130;;;;;740.0;20.0;740.0;15.0;763.6470588235294;33.0;741.4851485148515;30.371287128712872;708.0;26.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;7.7;6.2;7.1;6.6;7.260424619803729;6.0328986019808495;0.09946122870787288;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;7.260424619803729;up;8;0.01;28.188361220845913;1
827.0;17.0;60.64186483333334;59.71479016666667;386.4;78.33747879299546;-6.266713504717737;94.0;;80.0;4.671244549347368;;0.111572265625;1.00244140625;0.1741943359375;Груженный движется вперед;32;75131;130;;;;;740.0;20.0;740.0;15.0;763.7411764705882;33.0;741.5643564356435;30.39108910891089;708.0;26.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;7.7;6.6;7.3;6.6;7.212806991412294;6.554606886394525;0.04998948583008023;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;7.212806991412294;up;8;0.01;28.188361220845913;1
832.0;17.0;60.641867;59.7148785;385.3;79.41156539563498;-7.220307916685721;95.0;;79.6;4.827015821493024;;0.1285400390625;1.0045166015625;0.1295166015625;Груженный движется вперед;32;75131;130;;;;;740.0;20.0;740.0;15.0;763.835294117647;33.0;741.6435643564357;30.410891089108908;708.0;26.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;7.3;6.7;7.5;6.6;7.151668390765506;6.7946106891163796;0.10960157163782758;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;7.151668390765506;up;8;0.01;27.891641629047538;1
837.0;17.0;60.64187166666667;59.714965;385.9;80.31225540606198;-9.500492259102732;95.0;;80.0;4.749424662872804;;0.1812744140625;1.0775146484375;0.032958984375;Груженный движется вперед;32;75131;130;;;;;740.0;20.0;740.0;15.0;763.929411764706;33.0;741.7227722772277;30.430693069306933;708.0;26.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;7.3;6.7;7.5;6.7;7.265083971209766;6.3969174871196675;0.07582172772913442;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;7.265083971209766;up;8;0.01;27.891641629047538;1
842.0;17.0;60.641875;59.7150545;385.3;77.02529302695089;-4.958512549668441;96.0;;80.0;4.89873253179888;;0.0843505859375;0.944580078125;0.201171875;Груженный движется вперед;32;75131;130;;;;;740.0;20.0;740.0;15.0;764.0;33.0;741.8019801980198;30.45049504950495;708.0;26.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;7.3;7.0;7.3;6.7;7.210809429727339;6.484783607844087;0.06763665688038212;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;7.210809429727339;up;8;0.01;27.601103695411627;1
847.0;18.0;60.641878;59.71514483333333;384.4;77.74958077060818;-8.60426171967845;95.0;;80.0;4.941437089562567;;0.1553955078125;1.012939453125;0.15185546875;Груженный движется вперед;32;75131;130;;;;;740.0;20.0;740.0;15.0;764.0;33.0;741.8811881188119;30.47029702970297;708.0;26.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;7.1;7.0;7.7;6.4;7.512554491845658;6.5627793909322785;0.13265572780406143;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;7.512554491845658;up;8;0.01;27.891641629047538;1
851.0;18.0;60.64188383333333;59.715234;384.9;81.71614122999188;-6.772702410597165;96.0;;80.0;4.9095994316404425;;0.1175537109375;0.9833984375;0.0736083984375;Груженный движется вперед;32;75131;130;;;;;740.0;20.0;740.0;15.0;764.0;33.0;741.9603960396039;30.490099009900987;708.0;26.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;7.1;6.7;7.7;6.7;7.521001694437556;6.263445731036886;0.16266491905377145;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;7.521001694437556;up;8;0.01;27.601103695411627;1
856.0;18.0;60.641890833333335;59.715321;386.1;77.32670991993754;-9.8636671119926;96.0;;80.0;4.811731400599653;;0.181884765625;1.0313720703125;0.1402587890625;Груженный движется вперед;32;75131;130;;;;;740.0;20.0;740.0;15.0;764.0;33.0;742.0396039603961;30.509900990099013;708.0;26.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;7.1;6.7;7.3;6.7;7.562525513767236;6.063219304172807;0.1438544772507211;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;7.562525513767236;up;8;0.01;27.601103695411627;1
861.0;18.0;60.641897;59.71540783333333;386.5;77.31155946171903;-7.207265099200406;95.0;;80.0;4.78857793026284;;0.137939453125;1.0633544921875;0.1817626953125;Груженный движется вперед;32;75131;130;;;;;740.0;20.0;740.0;15.0;764.0;33.0;742.1188118811881;30.52970297029703;708.0;26.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;7.1;7.1;7.1;6.8;7.334530736897529;5.655414502084277;0.18370107724339357;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;7.334530736897529;up;8;0.01;27.891641629047538;1
866.0;18.0;60.64190466666667;59.715492;387.8;80.05743563725582;-8.160513747480547;95.0;;80.0;4.672188067861047;;0.14892578125;1.033203125;-0.0101318359375;Груженный движется вперед;32;75131;130;;;;;740.0;20.0;740.0;15.0;764.0;33.0;742.1980198019802;30.54950495049505;708.0;26.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;7.3;7.1;7.7;6.8;7.470558633733344;5.59832966064298;0.05884121664617492;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;7.470558633733344;up;8;7.627763517617677;32.832550711658236;1
871.0;17.0;60.641907333333336;59.71558433333333;386.6;80.38234495811682;-5.061846728214263;96.0;;80.0;5.048024670196551;;0.092041015625;1.0311279296875;0.0726318359375;Груженный движется вперед;32;75131;130;;;;;740.0;20.0;740.0;15.0;764.0;33.0;742.2772277227723;30.569306930693067;708.0;26.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;7.3;7.0;7.7;6.7;7.293379041705496;5.504137289285554;0.16347544147024484;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;7.293379041705496;up;8;0.01;32.490544975078464;1
875.0;18.0;60.641914166666666;59.71566883333333;387.9;81.74951601838411;-7.012338262960236;96.0;;80.0;4.674083149725454;;0.1287841796875;1.0428466796875;0.079345703125;Груженный движется вперед;32;75131;130;;;;;740.0;20.0;740.0;15.0;764.0;33.0;742.3564356435643;30.589108910891092;708.0;26.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;7.0;7.0;7.4;6.7;7.339369511530045;5.363184550455472;0.15796502247995337;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;7.339369511530045;up;8;0.01;32.490544975078464;1
880.0;17.0;60.641921;59.71575633333333;388.4;79.43103018711346;-5.356751965095107;95.0;;80.0;4.835704029557923;;0.0955810546875;1.0093994140625;0.0716552734375;Груженный движется вперед;32;75131;130;;;;;740.0;20.0;739.8947368421052;15.0;764.0;33.0;742.4356435643565;30.60891089108911;708.0;26.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;6.8;7.0;7.4;6.7;7.1547478735662215;5.600950478681047;0.1705859811263697;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;7.1547478735662215;up;8;0.01;32.832550711658236;1
885.0;17.0;60.64192833333333;59.715843166666666;389.3;78.73164456019697;-9.824403247024415;95.0;;80.0;4.8089101475959115;;0.17041015625;0.977294921875;0.063232421875;Груженный движется вперед;32;75131;130;;;;;740.0;20.0;739.7543859649122;15.0;764.0;33.0;742.5148514851485;30.628712871287128;708.0;26.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;6.8;7.0;7.4;6.7;7.072707073668148;5.705945844533104;0.13515231077447254;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;7.072707073668148;up;8;0.01;32.832550711658236;1
890.0;17.0;60.641934166666665;59.715930666666665;389.1;78.01159866488653;-7.926767690816854;94.0;;80.0;4.819444273241267;;0.136962890625;0.996337890625;0.1552734375;Груженный движется вперед;32;75131;130;;;;;740.0;20.0;739.6140350877192;15.0;764.0;33.0;742.5940594059406;30.648514851485146;708.0;26.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;7.3;7.0;7.3;6.7;7.101154921208401;6.120795133084396;0.1596597068383372;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;7.101154921208401;up;8;0.01;33.181833166037585;1
894.0;17.0;60.64194066666667;59.716013;389.2;75.44295928431774;-5.764293851255305;94.0;;80.0;4.551399628846541;;0.1041259765625;1.013671875;0.2120361328125;Груженный движется вперед;32;75131;130;;;;;740.0;20.0;739.4736842105262;15.0;764.0;33.0;742.6732673267327;30.66831683168317;708.0;26.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;7.3;7.3;7.9;6.4;7.492447271612881;5.3980178573372095;0.12456230052337736;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;7.492447271612881;up;8;0.01;33.181833166037585;1
899.0;17.0;60.64194583333333;59.71609716666666;389.1;79.85348040650771;-8.883868724141752;94.0;;80.0;4.629437842000719;;0.1593017578125;1.014892578125;0.0750732421875;Груженный движется вперед;32;75131;130;;;;;740.0;20.0;739.3333333333333;15.0;764.0;33.0;742.7524752475247;30.68811881188119;708.0;26.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;6.4;7.5;8.8;6.0;7.668476525235465;4.87900468898034;0.12778619715107675;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;7.668476525235465;up;8;0.01;33.181833166037585;1
904.0;17.0;60.641951166666665;59.71618183333333;389.6;82.61529247079766;-5.6670871995076295;90.0;;80.0;4.658843506691919;;0.1016845703125;1.0037841796875;0.0806884765625;Груженный движется вперед;32;75131;130;;;;;740.0;20.0;739.1929824561403;15.0;764.0;33.0;742.8316831683169;30.707920792079207;708.0;26.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;8.2;7.5;8.8;6.6;7.673323928810181;5.176314346074955;0.17944657252623952;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;7.673323928810181;up;8;0.01;34.65658130675036;1
908.0;17.0;60.64195866666667;59.71626616666666;390.4;77.76298676007767;-9.053453944944572;87.0;;80.0;4.677776790890946;;0.1673583984375;1.0472412109375;0.1514892578125;Груженный движется вперед;32;75131;130;;;;;740.0;20.0;739.0526315789473;15.0;764.0;33.0;742.9108910891089;30.727722772277225;708.0;26.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;7.8;7.1;7.0;7.0;7.821818797625974;4.9953683736457055;0.12359347732831205;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;7.821818797625974;up;8;0.01;35.851635834569336;1
913.0;17.0;60.641963833333335;59.716351;390.5;81.9711426768271;-7.00465951117306;89.0;;80.0;4.66554027904265;;0.13232421875;1.05810546875;0.06005859375;Груженный движется вперед;32;75131;130;;;;;740.0;20.0;738.9122807017543;15.0;764.0;33.0;742.990099009901;30.74752475247525;708.0;26.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;7.1;6.6;7.0;7.0;7.770916508190737;4.851173680360708;0.11729171226878154;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;7.770916508190737;up;8;0.01;35.04598109671385;1
918.0;17.0;60.64196866666666;59.716434666666665;391.0;80.60017840132443;-8.46289093529964;91.0;;80.0;4.59786884208164;;0.148193359375;0.99755859375;0.0633544921875;Груженный движется вперед;32;75131;130;;;;;740.0;20.0;738.7719298245613;15.0;764.0;33.0;743.0693069306931;30.76732673267327;708.0;26.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;7.0;7.3;7.1;7.0;7.775400503134273;5.115260313908208;0.15069912927854712;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;7.775400503134273;up;8;0.01;34.27573975392893;1
922.0;17.0;60.641974833333336;59.7165175;391.7;80.28067356646828;-7.620973748642162;91.0;;80.0;4.572620565705911;;0.1358642578125;1.0057373046875;0.0377197265625;Груженный движется вперед;32;75131;130;;;;;740.0;20.0;738.6315789473683;15.0;764.0;33.0;743.1485148514851;30.787128712871286;708.0;26.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;7.0;7.4;7.1;7.3;7.511748731377301;4.9250790985705555;0.15772155117431885;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;7.511748731377301;up;8;0.01;34.27573975392893;1
927.0;17.0;60.6419815;59.716603;391.6;80.07663682951724;-8.33801432151683;93.0;;80.0;4.7249816725168525;;0.155517578125;1.056396484375;0.099853515625;Груженный движется вперед;32;75131;130;;;;;740.0;20.0;738.4912280701753;15.0;764.0;33.0;743.2277227722773;30.806930693069305;708.0;26.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;7.4;7.4;6.7;7.3;7.3987735971944675;4.983117653853566;0.2044597618274191;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;7.3987735971944675;up;8;0.01;33.53862707104874;1
